296,when the sky turns black and monsters attack and you can't get that minotaur off of your back it's just a matter of time before you come running cryin begging for some quaaludes and a bottle of wine when you hear the angels sing and see the gifts they bring they can read your mind but you're not thinking a thing your eyes go cross smelling pine cones and frost they hand you a book with a title that's embossed hey now give me a shiver don't you think it's time to be crossing the river this life is trial and money on the other side find milk and honey when the ground beneath you quakes with every step you take and you feel like the snowman out of oryx and crake and cardboard and toothpicks and briars and trail mix are the highlights of your day tell me who needs sleep can't find a partner to dance or to hold your hands no show tunes or tangos in the hazy expanse when it's finally your turn to collect what you've earned finding the spot will be your only concern,"when the sky turns black
and monsters attack
and you can't get that minotaur 
off of your back
it's just a matter of time
before you come running cryin
begging for some quaaludes
and a bottle of wine

when you hear the angels sing
and see the gifts they bring
they can read your mind 
but you're not thinking a thing
your eyes go cross
smelling pine cones and frost
they hand you a book 
with a title that's embossed  

hey now
give me a shiver
don't you think it's time to be
crossing the river
this life
is trial and money
on the other side
find milk and honey

when the ground beneath you quakes
with every step you take
and you feel like the snowman
out of oryx and crake
and cardboard and toothpicks
and briars and trail mix
are the highlights of your day
tell me who needs sleep
can't find a partner to dance
or to hold your hands
no show tunes or tangos
in the hazy expanse
when it's finally your turn
to collect what you've earned
finding the spot
will be your only concern"
297,Oh baby!,Oh baby!
298,I wrote this drunk (and tired) after watching the new M. Moore.,I wrote this drunk (and tired) after watching the new M. Moore.
299,www.nosweatapparel.com,www.nosweatapparel.com
300,you smashed the door down broke every single plate and glass you punched a hole in the wall did anyone ever tell you you look like a criminal? with your blood shot eyes and crooked smile i think i need a break from you for a while when your caged canary sings will you know the song will you sing along when the wind rips down your pride will you run and hide or admit you're wrong,"you smashed the door down
broke every single plate and glass
you punched a hole in the wall
 
did anyone ever tell you
you look like a criminal?
with your blood shot eyes
and crooked smile

i think i need a break from you for a while

when your caged canary sings
will you know the song
will you sing along

when the wind rips down your pride
will you run and hide
or admit you're wrong"
301,nothing in my life works just right everythings a little bit broken,"nothing in my life
works just right 
everythings a little bit broken
i try to patch it up
but it's never enough
when i put out the fire
they're still smoknig
miracles used to happen everyday
now we're stuck with cable news
all the talking heads
make me wish i were dead
i wanna ride with athena and zues

on the airplane to tomorrow
got my ticket, i'm ready to go

on one side is the dim of the night
on the other the bright of daytime
you'll have to confer
which you prefer
or else you're some kind of traitor
men with long hair always seem
to scare me
like the lioness protecting her young
dressed up nice
at the den mother's advice
and heading out towards the setting sun 

on the airplane to tomorrow
we're gonna go where they can't follow
where the dreams are heavy and the heads aren't hollow
gonna go where it's all o all o k"
302,a creature of habit a wish fulfillment puppet a breeze that doesn't blow a mind that doesn't know a hand of rock and roll,"a creature of habit
a wish fulfillment puppet
a breeze that doesn't blow
a mind that doesn't know
a hand of rock and roll"
303,For my new friends at Keith Valley Middle School!,For my new friends at Keith Valley Middle School!
304,"It's weird, I'm tired, I know, I know","It's weird, I'm tired, I know, I know"
305,Here's the link where he calls me creepy: http://youtube.comedy.com/2009/11/01/...,Here's the link where he calls me creepy: http://youtube.comedy.com/2009/11/01/12-creepiest-youtube-stars/
306,"This is a song for the Appirio ""Cloud Computing"" video contest!","This is a song for the Appirio ""Cloud Computing"" video contest! http://dreamforce.appirio.com"
307,"i am just a messenger from a town not far from here bearing news of your father's travels he has crossed the bandy bridge, and heads towards everclear","i am just a messenger from a town not far from here
bearing news of your father's travels
he has crossed the bandy bridge, and heads towards everclear
just as the sweater on his back unravels
a woman travels with him now who's name i did not get
she has blue eyes and carries a wand
where she comes from, i cannot say for sure and yet
i think she comes from out beyond

do not worry
and do not cry
he will return to you 
with a twinkle in his eye
come september
when the ground starts to freeze
listen for the whinny of his horse
on the autumn breeze

i am just a messenger from a town not far from here
bearing news of your father's shadow
i caught sight of him one day in june when the night was cool and clear
just south i think of johnson's meadow 
that woman he was with was there but she had somehow changed
her eyes no longer blue, but blacker
as if the sky had filled her eyes, i still don't know her name
i'm a messenger, not a tracker

i am just a messenger from a town not far from here
bearing news of your father's ghost
i have only the worst kind of news, i fear, i fear
for your safety the most
i witnessed a scene and i wish i could have known
but there's no way i could've predicted
by the light of a fire the woman had grown
and suddenly was afflicted"
308,"I twisted through the darkened streets cause i had lost my way i'd told so many lies that i couldn't keep them straight clearly this was punishment, this was how i'd have to pay once but twice as strong you can never really know what's inside somebody's head and when you think you're sure that's when someone winds up dead but you remember how she moved, can recall the words she said then again, you could be wrong and the tune that plays over all your days seems like a waste on you you're a fire hose you're a runny nose wearing panty hose for two you don't know which lie to stitch it's like a witches brew bits of hair falling everywhere with a spell or prayer you're through I cut a path across the square and ended up on the edge of town looking back i knew i'd have to get to higher ground if the world crashed below me at least i'd be safe and sound sleep till morning light i struggled to my feet after slipping on a rock wondering where julie was i wished only for a clock the sun was all obscured by a dark and massive flock of parrots who spoke to me in their flight at the top of mount mcormish i stopped surveyed the land it would have helped to know what to do, to have some kind of plan as it was i stepped so blindly, leading with my hands could i speak the word a terror struck me in my heart like i had never felt and just as strong and quick the world began to melt i found myself in an empty space void of heaven or of hell but in my head i heard","I twisted through the darkened streets cause i had lost my way
i'd told so many lies that i couldn't keep them straight
clearly this was punishment, this was how i'd have to pay
once but twice as strong

you can never really know what's inside somebody's head
and when you think you're sure that's when someone winds up dead
but you remember how she moved, can recall the words she said
then again, you could be wrong

and the tune that plays
over all your days
seems like a waste on you
you're a fire hose
you're a runny nose
wearing panty hose for two
you don't know which
lie to stitch 
it's like a witches brew
bits of hair
falling everywhere
with a spell or prayer you're through

I cut a path across the square and ended up on the edge of town
looking back i knew i'd have to get to higher ground
if the world crashed below me at least i'd be safe and sound
sleep till morning light

i struggled to my feet after slipping on a rock
wondering where julie was i wished only for a clock
the sun was all obscured by a dark and massive flock
of parrots who spoke to me in their flight

at the top of mount mcormish i stopped surveyed the land
it would have helped to know what to do, to have some kind of plan
as it was i stepped so blindly, leading with my hands
could i speak the word

a terror struck me in my heart like i had never felt
and just as strong and quick the world began to melt
i found myself in an empty space void of heaven or of hell
but in my head i heard"
309,on the banks of the river watching tugboats tug i looked to a squirrel for a hug instead i got an acorn thrown into my face and i cried why try to be something other than what you are ain't nothing lies down that path but pain change is gonna happen when you least expect it but it may feel like everything's the same on the top of a building watching cars like ants i asked a pigeon to dance instead i got some feathers spit out onto my shoe and i cried on the bottom of the ocean watching starfish crawl i asked a shark if she wanted to play baseball instead she up and ate me now i'm stuck inside her belly and i died,"on the banks of the river
watching tugboats tug
i looked to a squirrel for a hug
instead i got an acorn
thrown into my face
and i cried

why try to be something
other than what you are
ain't nothing lies down that path but pain
change is gonna happen
when you least expect it
but it may feel like everything's the same

on the top of a building 
watching cars like ants
i asked a pigeon to dance
instead i got some feathers
spit out onto my shoe
and i cried

on the bottom of the ocean
watching starfish crawl
i asked a shark if she wanted to play baseball
instead she up and ate me
now i'm stuck inside her belly
and i died"
310,"The large hadron collider is broken once again doesn't it seem like someone somewhere is trying to tell us something? like maybe if they turn that thing on the world will explode do they even know what will happen tell me, do they know? oh the large hadron collider looking for the higgs boson but will they find it or will they send us to the big hole in the sky","The large hadron collider
is broken once again
doesn't it seem like someone somewhere
is trying to tell us something?
like maybe if they turn that thing on
the world will explode
do they even know what will happen
tell me, do they know?

oh the large hadron collider
looking for the higgs
boson but will they find it 
or will they send us to the big
hole in the sky"
311,FOR A CONTEST. I'LL KEEP YOU UPDATED What's in a Dorito? Why does it make you jump out of your seat-o? Is it the cheesy cheesy can't be beat-o? Or something more concrete-o? Show me your Dorito face!,"FOR A CONTEST. I'LL KEEP YOU UPDATED
What's in a Dorito?
Why does it make you jump out of your seat-o?
Is it the cheesy cheesy can't be beat-o?
Or something more concrete-o?
Show me your Dorito face!"
312,there's no one here i'm all alone looks like it's just me myself and i tonight everybody's gone there's not a soul looks like it's just 'ol jonthan mann tonight an empty house is what i got empty as an empty parking lot empty as a an empty pot as empty as my brain no one else no animals looks like it's just me myself and i tonight no beating hearts no breathing lungs an empty house is where i sit empty as a an empty pit empty as an office where everyone quit empty as my mind,"there's no one here
i'm all alone
looks like it's just
me myself and i tonight
everybody's gone
there's not a soul
looks like it's just
'ol jonthan mann tonight

an empty house is what i got
empty as an empty parking lot
empty as a an empty pot
as empty as my brain

no one else
no animals
looks like it's just
me myself and i tonight
no beating hearts
no breathing lungs

an empty house is where i sit
empty as a an empty pit
empty as an office where everyone quit
empty as my mind"
313,cry for the moon and for the stars for the tunes they sing in bars for the chance you'll never get cry for the sun and the atmosphere for the gun in the world's ear for the dance with your little pet cry if it's the last thing that you do from here to Malibu let the dripping keep your time i know that it's hard to let go of the past and to keep the demons at bay so go walk soft even if you're going last you will be first someday so cry in the morning in the night when it's almost but not quite the worst you've ever seen and cry for the rining of the bells for the space between your cells where ganglia dream,"cry for the moon and for the stars
for the tunes they sing in bars
for the chance you'll never get
cry for the sun and the atmosphere
for the gun in the world's ear
for the dance with your little pet
cry if it's the last thing that you do
from here to Malibu
let the dripping keep your time

i know that it's hard to let go of the past
and to keep the demons at bay
so go walk soft even if you're going last
you will be first someday

so cry in the morning in the night
when it's almost but not quite
the worst you've ever seen
and cry for the rining of the bells
for the space between your cells
where ganglia dream"
314,Some observations that I've made.,Some observations that I've made.
315,"This is my interpretation of the script written by Charlie Sheen and Alex Jones, called ""20 Minutes With The President"". To learn more, visit www.infowars.com","This is my interpretation of the script written by Charlie Sheen and Alex Jones, called ""20 Minutes With The President"". To learn more, visit www.infowars.com"
316,"This is for song fu: http://bit.ly/songfu
my name is mr. barry screwskull i drive those screws all day long on the banks of the subterranean river i dream of my home when i was just a little itty bitty pup my pappy said to me barry, i'm not long for this world i'm a heading for the surface today it was on that day that i knew i was alone though my comrades are all around me everywhere deep inside my throat are words never spoken harder than a sailor's but softer than a prayer don't you know the time has come for leaving the end is near the calandar draws to a close fixated on your claws, if you took the time to pause you'd start believing you'd root it out of the dirt with your nose i never saw the point of marriage what use have i for a wife kick out a few pups, watch the sunday parade go by no, not me, that is not my life in the back of my burrow i keep it all hidden my first class ticket straight out of here you say you want to come with me but i don't think you understand where i'm going all molemen disappear so it's goodbye to the tunnels and gossip goodbye to the old tin whistle whine goodbye to the subterranean river goodbye to the home that was never mine","This is for song fu:  http://bit.ly/songfu
my name is mr. barry screwskull
i drive those screws all day long
on the banks of the subterranean river
i dream of my home

when i was just a little itty bitty pup
my pappy said to me
barry, i'm not long for this world
i'm a heading for the surface today

it was on that day that i knew i was alone
though my comrades are all around me everywhere
deep inside my throat are words never spoken
harder than a sailor's but softer than a prayer

don't you know the time has come for leaving
the end is near the calandar draws to a close
fixated on your claws, if you took the time to pause
you'd start believing 
you'd root it out of the dirt with your nose

i never saw the point of marriage
what use have i for a wife
kick out a few pups, watch the sunday parade go by
no, not me, that is not my life

in the back of my burrow i keep it all hidden
my first class ticket straight out of here
you say you want to come with me but i don't think you understand
where i'm going all molemen disappear

so it's goodbye to the tunnels and gossip
goodbye to the old tin whistle whine
goodbye to the subterranean river
goodbye to the home that was never mine"
317,This song is unavailable!,N/A
318,A song and video for a Nikon contest.,A song and video for a Nikon contest.
319,Made it up on the spot!,Made it up on the spot!
320,"We know not exactly how pre-historic man managed to open his pistachio nuts. We do, however, know that he struggled with this dilemma. Moving forward in history, we find evidence of a Very Hairy Scientist making use of sound waves to burst open the protective pistachio shell.","We know not exactly how pre-historic man managed to open his pistachio nuts. We do, however, know that he struggled with this dilemma.
Moving forward in history, we find evidence of a Very Hairy Scientist making use of sound waves to burst open the protective pistachio shell."
321,"Over the next 6 days, starting today, I'm unveiling a very impromptu mini-rock opera that I've conceived. Each installment is no longer than a minute. It takes place in space. I'm not going to say much more about it until all of Act 1 has been posted, but I'll be curious to hear your comments. If you want to discuss it with me, post on my rarely used forum at http://www.rockcookiebottom.lefora.com Hope to hear from you.","Over the next 6 days, starting today, I'm unveiling a very impromptu mini-rock opera that I've conceived. Each installment is no longer than a minute. It takes place in space. I'm not going to say much more about it until all of Act 1 has been posted, but I'll be curious to hear your comments. If you want to discuss it with me, post on my rarely used forum at http://www.rockcookiebottom.lefora.com Hope to hear from you."
322,Go here to discuss: http://www.rockcookiebottom.lefora.com/,Go here to discuss: http://www.rockcookiebottom.lefora.com/
323,Something is afoot at the edge of the universe.,Something is afoot at the edge of the universe.
324,Our hero finds a name.,Our hero finds a name.
325,Don't forget to go to my forum and discuss! http://rockcookiebottom.lefora.com/,Don't forget to go to my forum and discuss! http://rockcookiebottom.lefora.com/
326,Our hero makes contact.,Our hero makes contact.
327,TO DISCUSS: http://rockcookiebottom.lefora.com/,"TO DISCUSS: 
http://rockcookiebottom.lefora.com/

 in the deep dark depths the humming vacuum, outer space
there's a creature who's wandering all over the place
it doesn't know where it came from, it doesn't know where it's been
a proto sort of consiousness that lives in the moment

after a long time wandering, how long we'll never know
the creature meets something out as far as it can go
at the edge of the universe, it's consciousness expands
and the creature starts to falling, and starts to understand

as it becomes aware, it knows possibilities
and an overwhelming emptiness as far it can see
but it names itself and all around it big and small
the dark he calls space and himself he calls fall

along with his name he's found utter loneliness
the desire for a friend and some companionship
he starts to make sounds he's calling out in all directions
when he hears nothing back he starts getting desperate

one day not long from now Fall will hear an answer back
an old TV program will pierce the black
excited and amazed he'll start heading for it
he's not afraid of anything, he's thrilled to explore it"
328,It's cold,It's cold
329,when you're wandering the woods holding candles in the night and the bears pick up your scent,"when you're wandering the woods
holding candles in the night
and the bears pick up your scent
and you prepare yourself to fight

get your hands out of the hunny pot

when the clearing appears before you
and the moon is fully filled
it's the council of the bears
and a mistake will get you killed

get your hands out of the hunny pot

when a complex carbohydrate
needs a hand in getting eaten 
like a spoon full of medicine
you become this honey cretin 

you have a giant primate brain
but all the better to feel the pain
in the dark it glows, the moonlight shows
treebark stained with blood

get your hands out of the hunny pot"
330,"you went to the supermarket got your turkey wrapped in plastic cooked it in the oven just right should come out fantastic the whole family's coming over you put on your evening gown but creeping up behind you all moist and golden brown it's the zombie turkey coming to pay you back you run up the stairs into the bathroom lock the door you can hear her boney legs banging on the floor she's coming ever closer now, you look out the window to see an entire neighborhood overrun by zombie turkeys they are zombie turkeys and they're coming to pay you back she's banging down the door now it looks like there's no escape you can't outrun her because you're fat and out of shape if only you exercised more, ate less, you'd be thinner what a terrible way to die to be eaten by your dinner by a zombie turkey who has come to pay you back","you went to the supermarket got your turkey wrapped in plastic
cooked it in the oven just right should come out fantastic
the whole family's coming over you put on your evening gown
but creeping up behind you all moist and golden brown 
it's the zombie turkey coming to pay you back

you run up the stairs into the bathroom lock the door
you can hear her boney legs banging on the floor
she's coming ever closer now, you look out the window to see
an entire neighborhood overrun by zombie turkeys
they are zombie turkeys and they're coming to pay you back

she's banging down the door now it looks like there's no escape
you can't outrun her because you're fat and out of shape
if only you exercised more, ate less, you'd be thinner
what a terrible way to die to be eaten by your dinner
by a zombie turkey who has come to pay you back"
331,"My good friend from way, way back in high school came out for a visit with his song Fin! We had a great time, going out for sushi and then some frozen yogurt! I started singing this song and I figured it could just be my song of the day.","My good friend from way, way back in high school came out for a visit with his song Fin! We had a great time, going out for sushi and then some frozen yogurt! I started singing this song and I figured it could just be my song of the day."
332,"there's a fire in the sky it's a tower made of clouds and it's power rings out over creation meanwhile on the ground waves of frozen sound break upon the backs of stale frustration and citizens wake up at the sensation rub their eyes no melody or words could have cut quite like the sword swung by the hand of evolution to live and grow and die without ever knowing why knowing how to ask but finding no solution calling it divine retribution cut the cords we're not abandoned we are abandoning before we learned to talk we had to learn to sing without a plan we can't demand a thing we can't demand a thing i was on my way to school i saw her cross the street and her power sent out waves upon the pavement i pulled over then and there i had to catch my breath and stare in this delicate amazement i felt utterly exposed, stripped naked to the bone when she came up to the car and asked, ""do you know where we are?"" i couldn't tell if she was serious or joking i tried to say yes and planet earth, i guess but the sounds out of my mouth were more like choking in the distance some peeper frogs were croaking to the moon we were married it was the first of may and i carried her and she carried me the entire way it was scary but it was the best day of my life","there's a fire in the sky
it's a tower made of clouds
and it's power rings out over creation 
meanwhile on the ground
waves of frozen sound
break upon the backs of stale frustration
and citizens wake up at the sensation 
rub their eyes

no melody or words
could have cut quite like the sword
swung by the hand of evolution
to live and grow and die
without ever knowing why
knowing how to ask but finding no solution
calling it divine retribution
cut the cords

we're not abandoned
we are abandoning 
before we learned to talk
we had to learn to sing
without a plan
we can't demand a thing
we can't demand a thing

i was on my way to school
i saw her cross the street
and her power sent out waves upon the pavement
i pulled over then and there
i had to catch my breath
and stare in this delicate amazement 
i felt utterly exposed, stripped naked
to the bone

when she came up to the car
and asked, ""do you know where we are?""
i couldn't tell if she was serious or joking
i tried to say yes
and planet earth, i guess
but the sounds out of my mouth were more like choking
in the distance some peeper frogs were croaking
to the moon

we were married
it was the first of may
and i carried her and she carried me
the entire way
it was scary
but it was the best day of my life"
333,in my house there is a room and in that room there is a drawer and in that drawer is a list of all my worries,"in my house there is a room 
and in that room there is a drawer
and in that drawer is a list of all my worries
it's an illustrated list
with notes an annotations
and entries like nature's wrath and fury
and brain aneurysms from being in a hurry
i eat too fast

sometimes i go to sleep 
thinking i'll never wake
is it only in my mind these thoughts are turning
or do i die every night
to be revived by the light
of the tower in the clouds softly burning
and the pitter patter of the rain finally returning
as it hits the glass

out the window
the sky is overcast
if i could fly i'd follow birds
on their lonely paths
but i swallow all my pills
and am fading fast 
close my eyes

i find the space between
wakefulness and sleep 
is the very best time for free association
and most of my ideas
the ones i throw away and keep
come in the shower between exfoliations 
not on the mountain top in mediation
no not at all

jesus said that money 
and religion didn't mix
and so they built corporate mega churches
jesus said that being poor
was the the only way to live
and so we arrest the homeless like they're walking curses
we cast them out as if there were nothing worse
than being poor

there's no space there
for interpretation
it's an amazing case of blind
manifestation 
no lonely history
celebration
defies explanation"
334,when moses returned from a long trip to the mountain when god had gone silent,"when moses returned 
from a long trip to the mountain
when god had gone silent
the commandments had been counted
what's the first thing he said
as he entered his home 
after being away for so long

did he say, oh! oh! it's good to be home
i wanna curl up and snuggle with the one that i love
did he say oh! oh! it's good to be home
god's great and all but i've had enough

after long years of battle 
in 1813
when napolean returned
to his josephine
what's the first thing she heard
as he opened the door
was she in his arms
before his hat hit the floor

i like to conquer but i've had enough

after a full month of marching
and being arrested
a year spent in prison
locked up not suppressed
did ghandi walk peacefully
to the room he called home
did he prefer company
or did he like to be alone?

let's march for freedom but 


we got trains we got planes
we got boats bikes and cars
seems we're always moving 
where ever we are
but there's nothing like the feeling
when you get back to town
and you flip on the light
and you set your bags down

i like to travel but i've had enough"
335,This is for a contest over at www.poptent.net,This is for a contest over at www.poptent.net
336,Yet another contest...,Yet another contest...
337,This song is unavailable!,N/A
338,"I'm musician and songwriter. I've been writing a song a day since January 1st, 2009. I've partially turned the project into a business: I make songs and videos for companies.","I'm musician and songwriter. I've been writing a song a day since January 1st, 2009. I've partially turned the project into a business: I make songs and videos for companies.

Learn more about how small
and medium business make their time and money count
more with VMware vSphere at www.vmware.com/go/
timetosave(e.g.Weareacompanywith200emplo yees
andarelookingtodeployVMwarevSphere.Watch how
VMware vSphere changes the lives of two IT professionals.
WithVMwarevSphere,theycandoupdatesand
maintenance during business hours no more working
on nights and weekends! Learn more about how small
and medium business make their time and money count
more with VMware vSphere at www.vmware.com/go/
timetosave)"
339,Yep.,Yep.
340,Footage from the Prelinger Archive put down that knife and apologize you've made a fool of the world for the very last time i'm not your soldier i'm not your gun i'm not the only one who sees what you have done,"Footage from the Prelinger Archive

put down that knife
and apologize
you've made a fool of the world
for the very last time

i'm not your soldier
i'm not your gun
i'm not the only one who sees
what you have done"
341,Put down put down that gun and come inside there's no reason to hide around here we're all friends,"Put down put down that gun
and come inside
there's no reason to hide around here
we're all friends"
342,jesus christ when he wasn't being naughty he was nice if you were corrupt roman or jew it didn't matter to him he'd stick it to you he'd cast you out of the temple all you money grubbing fools he laughed in the face of bureaucrats who tried to use him like a tool jesus christ he was like a lion we're all just mice he didn't carry a gun he didn't need one the gleam of his fiery gaze was enough re if you were throwing stones he'd make you look at yourself and with his mind reading abilities he'd make you cry out for help go your country needs you to shop as much as you can remember christ and his words buy buy buy buy buy jesus christ would been disgusted by all the lights if comes back all hope is lost he's gonna jump right back up on that cross,"jesus christ
when he wasn't being naughty he was nice
if you were corrupt 
roman or jew
it didn't matter to him
he'd stick it to you

he'd cast you out of the temple
all you money grubbing fools
he laughed in the face of bureaucrats
who tried to use him like a tool

jesus christ
he was like a lion
we're all just mice
he didn't carry a gun
he didn't need one
the gleam of his fiery gaze was enough
re

if you were throwing stones
he'd make you look at yourself
and with his mind reading abilities
he'd make you cry out for help

go your country needs you
to shop as much as you can
remember christ and his words
buy buy buy buy buy

jesus christ
would been disgusted
by all the lights
if comes back
all hope is lost
he's gonna jump right back up
on that cross"
343,"Ashton Kutcher and Demi Moore i've never really thought about you before but whilst lost in the tubes and very bored i stumbled on to these pictures of you i think that it's the details that make these breathe i don't like MSG in my chinese food eith -er wonderfully mundane, cute and carefree and so i'm writing this song so rare, so rare so unpackaged and unscripted a real sense of playfulness which these days has gone missing in a world without privacy to share a tender moment like this is beautiful looking on wikipedia, your anniversary i've missed but i'll wish you a happy one anyway, and offer this song as a gift more love more anniversary's and happiness galore for everybody in the world and ahston kutcher and demi moore","Ashton Kutcher and Demi Moore
i've never really thought about you before
but whilst lost in the tubes and very bored
i stumbled on to these pictures of you

i think that it's the details that make these breathe
i don't like MSG in my chinese food eith -er 
wonderfully mundane, cute and carefree
and so i'm writing this song

so rare, so rare
so unpackaged and unscripted
a real sense of playfulness which these days has gone missing
in a world without privacy to share a tender moment
like this is beautiful 

looking on wikipedia, your anniversary i've missed
but i'll wish you a happy one anyway, and offer this song as a gift
more love more anniversary's and happiness galore
for everybody in the world
and ahston kutcher and demi moore"
344,when i'm waiting on the phone to talk to a customer service rep i've been on hold for hours and i'm ready to give up i get on the line and i have to repeat myself giving all this relevant info that i've already told someone else meanwhile at the call center they're feeling overwhelmed with the holiday season upon them call volume starts to swell if only there were someway to increase efficiency so they could help customers faster so everyone's happy AMC technology connecting businesses to call centers so everybody's happy call center agents get my info automatically and when i'm happy you're happy,"when i'm waiting on the phone
to talk to a customer service rep
i've been on hold for hours
and i'm ready to give up
i get on the line
and i have to repeat myself
giving all this relevant info
that i've already told someone else

meanwhile at the call center
they're feeling overwhelmed
with the holiday season upon them
call volume starts to swell
if only there were someway 
to increase efficiency 
so they could help customers faster
so everyone's happy

AMC technology
connecting businesses to call centers so everybody's happy
call center agents get my info automatically
and when i'm happy you're happy"
345,goin' back i swore i wouldn't but i feel the pull is it fate is it destiny or an implanted chip in the back of my skull i thought i was done with the pirates life guess i thought wrong on the bow of the good ship gloria we'll be singing this song on the banks of that lonely isle where i was left to die a dream of an angel came she asked me why why was i marooned when i could've been the king i didn't knw what to tell her i didn't say anything it's not a life for everyone this much i understand if you like creature comforts if you like your picnics planned but the pirates life is the one for me and forever i will stand with my head held high against the tyrants who try to take our land as my ship draw near to the anchor point i sense that something's off not a sound for miles around not single seagull cough from the depths of the hungry ocean a fiery mouth appears and through rain and sleet and hail and wind all that i can heara,"goin' back i swore i wouldn't
but i feel the pull
is it fate is it destiny
or an implanted chip in the back of my skull

i thought i was done with the pirates life
guess i thought wrong
on the bow of the good ship gloria
we'll be singing this song

on the banks of that lonely isle
where i was left to die
a dream of an angel came
she asked me why
why was i marooned
when i could've been the king
i didn't knw what to tell her
i didn't say anything

it's not a life for everyone
this much i understand
if you like creature comforts
if you like your picnics planned
but the pirates life is the one for me
and forever i will stand
with my head held high against the tyrants
who try to take our land

as my ship draw near to the anchor point
i sense that something's off
not a sound for miles around
not single seagull cough
from the depths of the hungry ocean
a fiery mouth appears
and through rain and sleet and hail and wind
all that i can heara"
346,Noir!,Noir!
347,A song about Database Security.,A song about Database Security.
348,Ob-vi-ous,Ob-vi-ous
349,Another one made up on the spot,Another one made up on the spot
350,What a jerk...,What a jerk...
351,"hey girl, you're a mutant freak i wanna snuggle up to you nuzzle mutant cheek to cheek make a baby mutant ooo ooo oo for all my mutant homies i say yeah it's gonna be all right yeah hey man you're a stiff stiff collar get up offa my porch you don't wanna hear me holler or light my mutant torch hey girl you're a mutant princess i'd lay down and die for you i'd push you on the mutant swing sets in the alpha omega zoo","hey girl, you're a mutant freak
i wanna snuggle up to you
nuzzle mutant cheek to cheek
make a baby mutant ooo ooo oo

for all my mutant homies i say yeah
it's gonna be all right yeah

hey man you're a stiff stiff collar
get up offa my porch
you don't wanna hear me holler
or light my mutant torch

hey girl you're a mutant princess
i'd lay down and die for you
i'd push you on the mutant swing sets
in the alpha omega zoo"
352,"the season weighs heavy on my nerves i don't have time to even sing these words i gotta go, i got stuff to do but i'll be seeing you yeah i'll be seeing you","the season weighs heavy on my nerves
i don't have time to even sing these words
i gotta go, i got stuff to do
but i'll be seeing you
yeah i'll be seeing you"
353,it gets dark so early i don't have time to do all the day time things that i need to if i were a vampire i'd love this time of year i'd take an evening stroll when the sky was clear daylight savings makes no sense give me back those hours i demand recompense i'm a morning person i never stay up late and when occasionally i do i don't feel so great so the darkness makes me sleepy and i feel like a party pooper i wish i was like mario could eat a mushroom and be super,"it gets dark so early
i don't have time to do
all the day time things
that i need to
if i were a vampire
i'd love this time of year
i'd take an evening stroll
when the sky was clear

daylight savings
makes no sense
give me back 
those hours i demand recompense 

i'm a morning person
i never stay up late
and when occasionally i do
i don't feel so great
so the darkness makes me sleepy
and i feel like a party pooper
i wish i was like mario
could eat a mushroom and be super"
354,This song is unavailable!,N/A
355,i'm weak i can barely walk i'm weak,"i'm weak
i can barely walk
i'm weak
can barely sing or talk
at least i can hold down my food
i'm weak
it's like i'm 100 years old
i'm weak
and my hands and feet are cold
but at least i can hold down my food

when you're weak you appreciate 
what it means to be strong
when you're healthy you never think
about what it's like to be sick
but when you are ill
there's no other song
but the healthy tune that's in your head
that's going tick tick tick

i'm weak
i'm practically delerious
i'm weak
come on man i'm serious
at least i can hold down my food
i'm weak
but i'm getting better
i'm weak
put on that holiday sweater
cause at least i can hold down my foodsa"
356,food poisoning makes you want to die food poisoning feels like stabbing yourself in the eye puking then dry heaving then fever and then chills then your body's aching because and you can't take pain relieving pills cause you have food poisoning and you don't know from whence it came food poisoning is god's sick little game,"food poisoning 
makes you want to die
food poisoning 
feels like stabbing yourself in the eye
puking then dry heaving
then fever and then chills
then your body's aching because
and you can't take pain relieving pills
cause you have
food poisoning
and you don't know from whence it came
food poisoning 
is god's sick little game"
357,Right?!,Right?!
358,"She loves the freckle above your lip She loves your love to Edward James She loves your knowledge of movie quotes and this love I now proclaim adam, melissa loves you happy christmas adam adam, melissa loves you happy christmas adam she loves your calculator watch she loves your kindness and your talent how you imitate the beatles how you throw your head back when you laugh she loves your love of bears roar! she loves your knowledge of computers being the big nerd that you are and so i present this song may the two of you travel far","She loves the freckle above your lip
She loves your love to Edward James
She loves your knowledge of movie quotes
and this love I now proclaim

adam, melissa loves you
happy christmas adam
adam, melissa loves you
happy christmas adam

she loves your calculator watch
she loves your kindness and your talent
how you imitate the beatles
how you throw your head back when you laugh

she loves your love of bears
roar!

she loves your knowledge of computers
being the big nerd that you are
and so i present this song
may the two of you travel far"
359,www.tsowf.tumblr.com,www.tsowf.tumblr.com
360,www.tsowf.tumblr.com,www.tsowf.tumblr.com
